order_id,item,category,quantity,price
52898,Jalebi,Sweets,2,40
52899,Masala chai,Chai & coffee,3,30
52899,Cold coffee,Chai & coffee,1,90
52900,Masala chai,Chai & coffee,1,30
52901,Filter coffee,Chai & coffee,1,40
52902,Jalebi,Sweets,1,40
52903,Misal pav,Breakfast,1,90
52903,Cold coffee,Chai & coffee,1,90
52903,Upma,Breakfast,1,60
52904,Masala chai,Chai & coffee,2,30
52904,Filter coffee,Chai & coffee,3,40
52904,Upma,Breakfast,3,60
52905,Upma,Breakfast,1,60
52905,Orange juice,Juice,1,70
52906,Idli,Breakfast,3,50
52907,Poha,Breakfast,1,60
52907,Masala chai,Chai & coffee,2,30
52908,Filter coffee,Chai & coffee,1,40
52908,Jalebi,Sweets,2,40
52908,Cold coffee,Chai & coffee,1,90
52909,Masala chai,Chai & coffee,1,30
52909,Idli,Breakfast,2,50
52910,Masala dosa,Breakfast,2,90
52910,Misal pav,Breakfast,1,90
52911,Orange juice,Juice,1,70
52912,Masala dosa,Breakfast,1,90
52912,Vada pav,Snacks,2,30
52913,Vada pav,Snacks,1,30
52914,Pesarattu,Breakfast,2,80
52915,Cold coffee,Chai & coffee,1,90
52916,Upma,Breakfast,3,60
52916,Filter coffee,Chai & coffee,2,40
52917,Masala chai,Chai & coffee,2,30
52918,Masala dosa,Breakfast,1,90
52918,Poha,Breakfast,2,60
52919,Masala dosa,Breakfast,2,90
52919,Orange juice,Juice,3,70
52920,Cold coffee,Chai & coffee,2,90
52921,Poha,Breakfast,2,60
52922,Misal pav,Breakfast,3,90
52922,Poha,Breakfast,3,60
52922,Upma,Breakfast,3,60
52923,Pesarattu,Breakfast,2,80
52923,Upma,Breakfast,2,60
52923,Cold coffee,Chai & coffee,3,90
52924,Orange juice,Juice,2,70
52924,Masala dosa,Breakfast,1,90
52925,Masala chai,Chai & coffee,1,30
52926,Sandwich,Snacks,3,70
52927,Vada pav,Snacks,1,30
52927,Cold coffee,Chai & coffee,1,90
52928,Masala dosa,Breakfast,2,90
52928,Poha,Breakfast,2,60
52928,Misal pav,Breakfast,1,90
52928,Jalebi,Sweets,1,40
52929,Misal pav,Breakfast,1,90
52929,Jalebi,Sweets,1,40
52929,Idli,Breakfast,1,50
52930,Orange juice,Juice,1,70
52930,Cold coffee,Chai & coffee,1,90
52930,Misal pav,Breakfast,1,90
52930,Upma,Breakfast,1,60
52931,Misal pav,Breakfast,1,90
52931,Cold coffee,Chai & coffee,1,90
52932,Filter coffee,Chai & coffee,1,40
52932,Sandwich,Snacks,2,70
52932,Poha,Breakfast,1,60
52932,Masala dosa,Breakfast,2,90
52932,Misal pav,Breakfast,1,90
52933,Jalebi,Sweets,1,40
52933,Orange juice,Juice,1,70
52933,Misal pav,Breakfast,1,90
52933,Upma,Breakfast,1,60
52934,Cold coffee,Chai & coffee,1,90
52934,Misal pav,Breakfast,1,90
52934,Vada pav,Snacks,1,30
52934,Masala chai,Chai & coffee,1,30
52935,Filter coffee,Chai & coffee,1,40
52935,Idli,Breakfast,1,50
52935,Masala chai,Chai & coffee,1,30
52936,Masala dosa,Breakfast,1,90
52936,Jalebi,Sweets,1,40
52937,Poha,Breakfast,1,60
52937,Masala chai,Chai & coffee,1,30
52937,Jalebi,Sweets,1,40
52938,Jalebi,Sweets,1,40
52938,Masala chai,Chai & coffee,1,30
52938,Pesarattu,Breakfast,1,80
52939,Masala dosa,Breakfast,1,90
52939,Jalebi,Sweets,2,40
52940,Upma,Breakfast,1,60
52940,Idli,Breakfast,1,50
52941,Masala dosa,Breakfast,3,90
52941,Cold coffee,Chai & coffee,1,90
52942,Masala chai,Chai & coffee,3,30
52942,Misal pav,Breakfast,2,90
52943,Sandwich,Snacks,1,70
52943,Masala dosa,Breakfast,1,90
52943,Idli,Breakfast,1,50
52944,Jalebi,Sweets,2,40
52944,Filter coffee,Chai & coffee,2,40
52944,Sandwich,Snacks,1,70
52945,Idli,Breakfast,1,50
52945,Cold coffee,Chai & coffee,2,90
52945,Orange juice,Juice,1,70
52945,Misal pav,Breakfast,3,90
52946,Cold coffee,Chai & coffee,2,90
52946,Pesarattu,Breakfast,1,80
52947,Jalebi,Sweets,1,40
52948,Misal pav,Breakfast,1,90
52948,Poha,Breakfast,1,60
52948,Orange juice,Juice,1,70
52949,Pesarattu,Breakfast,1,80
52950,Masala chai,Chai & coffee,1,30
52951,Jalebi,Sweets,2,40
52952,Sandwich,Snacks,1,70
52953,Orange juice,Juice,1,70
52954,Poha,Breakfast,2,60
52955,Vada pav,Snacks,3,30
52955,Cold coffee,Chai & coffee,1,90
52956,Upma,Breakfast,2,60
52956,Vada pav,Snacks,1,30
52957,Jalebi,Sweets,1,40
52958,Filter coffee,Chai & coffee,2,40
52958,Poha,Breakfast,3,60
52958,Vada pav,Snacks,2,30
52959,Masala dosa,Breakfast,1,90
52959,Upma,Breakfast,3,60
52959,Misal pav,Breakfast,2,90
52960,Cold coffee,Chai & coffee,2,90
52960,Idli,Breakfast,1,50
52961,Upma,Breakfast,2,60
52961,Idli,Breakfast,2,50
52961,Sandwich,Snacks,3,70
52962,Vada pav,Snacks,1,30
52962,Poha,Breakfast,3,60
52963,Vada pav,Snacks,3,30
52964,Vada pav,Snacks,3,30
52964,Cold coffee,Chai & coffee,1,90
52965,Vada pav,Snacks,1,30
52966,Masala chai,Chai & coffee,2,30
52967,Jalebi,Sweets,3,40
52968,Orange juice,Juice,1,70
52968,Poha,Breakfast,1,60
52968,Masala chai,Chai & coffee,1,30
52968,Misal pav,Breakfast,1,90
52969,Jalebi,Sweets,1,40
52969,Masala chai,Chai & coffee,1,30
52969,Idli,Breakfast,1,50
52970,Masala chai,Chai & coffee,1,30
52970,Poha,Breakfast,1,60
52970,Misal pav,Breakfast,1,90
52971,Filter coffee,Chai & coffee,1,40
52971,Vada pav,Snacks,2,30
52972,Filter coffee,Chai & coffee,1,40
52972,Poha,Breakfast,1,60
52972,Misal pav,Breakfast,1,90
52973,Poha,Breakfast,1,60
52973,Orange juice,Juice,1,70
52973,Masala chai,Chai & coffee,1,30
52973,Misal pav,Breakfast,1,90
52973,Pesarattu,Breakfast,1,80
52974,Orange juice,Juice,1,70
52974,Cold coffee,Chai & coffee,1,90
52974,Vada pav,Snacks,1,30
52974,Sandwich,Snacks,1,70
52975,Filter coffee,Chai & coffee,1,40
52975,Misal pav,Breakfast,1,90
52975,Sandwich,Snacks,1,70
52975,Upma,Breakfast,2,60
52975,Pesarattu,Breakfast,1,80
52976,Vada pav,Snacks,1,30
52976,Poha,Breakfast,1,60
52976,Masala chai,Chai & coffee,1,30
52976,Misal pav,Breakfast,2,90
52977,Misal pav,Breakfast,2,90
52977,Masala chai,Chai & coffee,1,30
52977,Orange juice,Juice,1,70
52977,Pesarattu,Breakfast,1,80
52978,Vada pav,Snacks,1,30
52978,Masala dosa,Breakfast,1,90
52978,Jalebi,Sweets,1,40
52979,Idli,Breakfast,1,50
52979,Masala dosa,Breakfast,1,90
52980,Idli,Breakfast,1,50
52980,Jalebi,Sweets,2,40
52981,Poha,Breakfast,1,60
52981,Sandwich,Snacks,1,70
52981,Masala dosa,Breakfast,2,90
52982,Jalebi,Sweets,2,40
52982,Upma,Breakfast,2,60
52983,Misal pav,Breakfast,2,90
52984,Orange juice,Juice,1,70
52985,Masala dosa,Breakfast,1,90
52985,Poha,Breakfast,3,60
52985,Misal pav,Breakfast,2,90
52986,Filter coffee,Chai & coffee,2,40
52986,Masala dosa,Breakfast,1,90
52986,Masala chai,Chai & coffee,1,30
52987,Sandwich,Snacks,1,70
52987,Filter coffee,Chai & coffee,1,40
52988,Masala dosa,Breakfast,1,90
52988,Vada pav,Snacks,2,30
52989,Cold coffee,Chai & coffee,1,90
52990,Masala chai,Chai & coffee,1,30
52990,Sandwich,Snacks,2,70
52991,Orange juice,Juice,1,70
52992,Pesarattu,Breakfast,1,80
52992,Idli,Breakfast,3,50
52992,Misal pav,Breakfast,3,90
52993,Upma,Breakfast,1,60
52993,Masala dosa,Breakfast,2,90
52994,Pesarattu,Breakfast,1,80
52994,Idli,Breakfast,1,50
52995,Masala chai,Chai & coffee,1,30
52996,Idli,Breakfast,1,50
52997,Poha,Breakfast,2,60
52998,Poha,Breakfast,2,60
52999,Sandwich,Snacks,1,70
53000,Orange juice,Juice,2,70
53001,Poha,Breakfast,2,60
53001,Masala chai,Chai & coffee,1,30
53002,Masala chai,Chai & coffee,2,30
53003,Masala dosa,Breakfast,1,90
53003,Filter coffee,Chai & coffee,2,40
53004,Cold coffee,Chai & coffee,1,90
53005,Vada pav,Snacks,1,30
53006,Misal pav,Breakfast,3,90
53007,Poha,Breakfast,1,60
53008,Jalebi,Sweets,1,40
53008,Upma,Breakfast,1,60
53008,Misal pav,Breakfast,1,90
53008,Poha,Breakfast,1,60
53009,Misal pav,Breakfast,1,90
53009,Pesarattu,Breakfast,1,80
53009,Jalebi,Sweets,1,40
53009,Sandwich,Snacks,1,70
53009,Filter coffee,Chai & coffee,1,40
53010,Orange juice,Juice,1,70
53010,Idli,Breakfast,1,50
53010,Jalebi,Sweets,1,40
53010,Sandwich,Snacks,1,70
53011,Misal pav,Breakfast,1,90
53011,Poha,Breakfast,1,60
53011,Masala chai,Chai & coffee,1,30
53011,Upma,Breakfast,2,60
53012,Idli,Breakfast,3,50
53013,Idli,Breakfast,1,50
53013,Filter coffee,Chai & coffee,1,40
53013,Masala dosa,Breakfast,1,90
53014,Masala dosa,Breakfast,3,90
53014,Filter coffee,Chai & coffee,1,40
53014,Idli,Breakfast,2,50
53015,Masala dosa,Breakfast,1,90
53016,Pesarattu,Breakfast,2,80
53016,Upma,Breakfast,2,60
53016,Cold coffee,Chai & coffee,2,90
53017,Masala dosa,Breakfast,2,90
53017,Masala chai,Chai & coffee,1,30
53018,Misal pav,Breakfast,1,90
53018,Cold coffee,Chai & coffee,1,90
53018,Filter coffee,Chai & coffee,1,40
53018,Idli,Breakfast,1,50
53019,Masala dosa,Breakfast,1,90
53020,Sandwich,Snacks,1,70
53021,Idli,Breakfast,3,50
53021,Masala dosa,Breakfast,2,90
53022,Pesarattu,Breakfast,2,80
53022,Poha,Breakfast,2,60
53023,Pesarattu,Breakfast,1,80
53024,Vada pav,Snacks,1,30
53024,Pesarattu,Breakfast,2,80
53024,Upma,Breakfast,1,60
53025,Pesarattu,Breakfast,2,80
53025,Masala dosa,Breakfast,1,90
53025,Orange juice,Juice,1,70
53025,Vada pav,Snacks,3,30
53026,Filter coffee,Chai & coffee,2,40
53027,Idli,Breakfast,1,50
53028,Cold coffee,Chai & coffee,2,90
53029,Idli,Breakfast,1,50
53030,Orange juice,Juice,1,70
53030,Idli,Breakfast,2,50
53031,Filter coffee,Chai & coffee,1,40
53031,Idli,Breakfast,1,50
53032,Idli,Breakfast,3,50
53032,Misal pav,Breakfast,1,90
53033,Filter coffee,Chai & coffee,2,40
53033,Idli,Breakfast,2,50
53034,Filter coffee,Chai & coffee,3,40
53035,Pesarattu,Breakfast,2,80
53036,Filter coffee,Chai & coffee,1,40
53037,Jalebi,Sweets,1,40
53037,Idli,Breakfast,3,50
53038,Misal pav,Breakfast,2,90
53039,Vada pav,Snacks,1,30
53040,Pesarattu,Breakfast,2,80
53040,Poha,Breakfast,3,60
53041,Jalebi,Sweets,1,40
53042,Vada pav,Snacks,1,30
53042,Poha,Breakfast,3,60
53043,Cold coffee,Chai & coffee,1,90
53044,Filter coffee,Chai & coffee,2,40
53045,Orange juice,Juice,2,70
53046,Filter coffee,Chai & coffee,1,40
53047,Misal pav,Breakfast,2,90
53047,Vada pav,Snacks,2,30
53047,Pesarattu,Breakfast,2,80
53048,Vada pav,Snacks,1,30
53049,Vada pav,Snacks,1,30
53049,Misal pav,Breakfast,1,90
53050,Cold coffee,Chai & coffee,3,90
53050,Masala chai,Chai & coffee,3,30
53050,Vada pav,Snacks,1,30
53051,Poha,Breakfast,1,60
53052,Pesarattu,Breakfast,1,80
53052,Vada pav,Snacks,3,30
53053,Upma,Breakfast,3,60
53054,Cold coffee,Chai & coffee,1,90
53054,Jalebi,Sweets,2,40
53055,Misal pav,Breakfast,2,90
53056,Upma,Breakfast,1,60
53056,Misal pav,Breakfast,1,90
53056,Poha,Breakfast,1,60
53057,Sandwich,Snacks,1,70
53057,Masala dosa,Breakfast,1,90
53057,Misal pav,Breakfast,1,90
53058,Misal pav,Breakfast,1,90
53058,Masala chai,Chai & coffee,1,30
53058,Upma,Breakfast,1,60
53058,Orange juice,Juice,1,70
53058,Cold coffee,Chai & coffee,1,90
53059,Poha,Breakfast,1,60
53059,Misal pav,Breakfast,1,90
53059,Jalebi,Sweets,1,40
53060,Orange juice,Juice,1,70
53060,Misal pav,Breakfast,1,90
53060,Vada pav,Snacks,2,30
53060,Masala chai,Chai & coffee,1,30
53061,Masala dosa,Breakfast,1,90
53061,Masala chai,Chai & coffee,1,30
53061,Pesarattu,Breakfast,1,80
53062,Misal pav,Breakfast,2,90
53062,Vada pav,Snacks,1,30
53063,Sandwich,Snacks,1,70
53063,Pesarattu,Breakfast,2,80
53064,Vada pav,Snacks,2,30
53064,Masala dosa,Breakfast,2,90
53064,Misal pav,Breakfast,2,90
53065,Upma,Breakfast,2,60
53066,Misal pav,Breakfast,2,90
53067,Jalebi,Sweets,1,40
53067,Masala dosa,Breakfast,1,90
53068,Jalebi,Sweets,1,40
53069,Idli,Breakfast,1,50
53070,Upma,Breakfast,1,60
53071,Poha,Breakfast,2,60
53071,Masala chai,Chai & coffee,1,30
53072,Upma,Breakfast,1,60
53072,Cold coffee,Chai & coffee,1,90
53073,Upma,Breakfast,2,60
53073,Vada pav,Snacks,1,30
53074,Poha,Breakfast,1,60
53075,Orange juice,Juice,3,70
53076,Idli,Breakfast,1,50
53077,Idli,Breakfast,1,50
53078,Idli,Breakfast,1,50
53078,Filter coffee,Chai & coffee,1,40
53079,Filter coffee,Chai & coffee,2,40
53079,Misal pav,Breakfast,1,90
53079,Orange juice,Juice,1,70
53080,Vada pav,Snacks,1,30
53081,Masala dosa,Breakfast,3,90
53082,Vada pav,Snacks,3,30
53082,Misal pav,Breakfast,2,90
53083,Orange juice,Juice,2,70
53084,Filter coffee,Chai & coffee,1,40
53085,Pesarattu,Breakfast,3,80
53086,Cold coffee,Chai & coffee,2,90
53086,Masala chai,Chai & coffee,2,30
53087,Sandwich,Snacks,1,70
53087,Misal pav,Breakfast,1,90
53087,Masala chai,Chai & coffee,1,30
53087,Idli,Breakfast,1,50
53088,Masala dosa,Breakfast,2,90
53088,Poha,Breakfast,3,60
53089,Filter coffee,Chai & coffee,2,40
53089,Vada pav,Snacks,3,30
53089,Orange juice,Juice,2,70
53090,Idli,Breakfast,2,50
53090,Masala dosa,Breakfast,1,90
53091,Masala dosa,Breakfast,3,90
53092,Upma,Breakfast,1,60
53092,Misal pav,Breakfast,2,90
53093,Masala dosa,Breakfast,2,90
53093,Idli,Breakfast,1,50
53094,Filter coffee,Chai & coffee,1,40
53095,Filter coffee,Chai & coffee,2,40
53096,Filter coffee,Chai & coffee,1,40
53096,Vada pav,Snacks,1,30
53096,Masala dosa,Breakfast,2,90
53097,Filter coffee,Chai & coffee,1,40
53098,Cold coffee,Chai & coffee,1,90
53099,Pesarattu,Breakfast,1,80
53099,Masala dosa,Breakfast,1,90
53100,Jalebi,Sweets,1,40
53101,Masala chai,Chai & coffee,1,30
53101,Sandwich,Snacks,1,70
53101,Cold coffee,Chai & coffee,1,90
53102,Orange juice,Juice,1,70
53102,Jalebi,Sweets,1,40
53103,Pesarattu,Breakfast,1,80
53103,Masala chai,Chai & coffee,1,30
53104,Pesarattu,Breakfast,1,80
53105,Pesarattu,Breakfast,1,80
53106,Masala dosa,Breakfast,1,90
53106,Misal pav,Breakfast,2,90
53107,Idli,Breakfast,2,50
53107,Upma,Breakfast,1,60
53107,Poha,Breakfast,2,60
53108,Idli,Breakfast,1,50
53108,Cold coffee,Chai & coffee,1,90
53109,Jalebi,Sweets,1,40
53109,Filter coffee,Chai & coffee,1,40
53109,Idli,Breakfast,1,50
53110,Idli,Breakfast,1,50
53111,Idli,Breakfast,3,50
53112,Misal pav,Breakfast,3,90
53112,Orange juice,Juice,2,70
53113,Cold coffee,Chai & coffee,2,90
53114,Filter coffee,Chai & coffee,2,40
53115,Jalebi,Sweets,1,40
53116,Vada pav,Snacks,1,30
53117,Jalebi,Sweets,2,40
53118,Cold coffee,Chai & coffee,2,90
53119,Misal pav,Breakfast,1,90
53119,Sandwich,Snacks,1,70
53119,Cold coffee,Chai & coffee,1,90
53120,Misal pav,Breakfast,1,90
53120,Orange juice,Juice,1,70
53120,Poha,Breakfast,1,60
53121,Filter coffee,Chai & coffee,1,40
53121,Misal pav,Breakfast,1,90
53121,Orange juice,Juice,1,70
53122,Misal pav,Breakfast,1,90
53122,Masala chai,Chai & coffee,1,30
53122,Filter coffee,Chai & coffee,1,40
53122,Pesarattu,Breakfast,2,80
53122,Poha,Breakfast,1,60
53123,Masala dosa,Breakfast,1,90
53123,Jalebi,Sweets,1,40
53123,Masala chai,Chai & coffee,1,30
53124,Misal pav,Breakfast,1,90
53124,Masala dosa,Breakfast,1,90
53124,Poha,Breakfast,1,60
53124,Pesarattu,Breakfast,1,80
53125,Pesarattu,Breakfast,1,80
53125,Poha,Breakfast,1,60
53125,Filter coffee,Chai & coffee,1,40
53125,Misal pav,Breakfast,1,90
53126,Misal pav,Breakfast,2,90
53126,Vada pav,Snacks,1,30
53126,Masala chai,Chai & coffee,1,30
53127,Idli,Breakfast,1,50
53128,Masala dosa,Breakfast,2,90
53129,Orange juice,Juice,1,70
53129,Filter coffee,Chai & coffee,3,40
53130,Misal pav,Breakfast,1,90
53130,Masala chai,Chai & coffee,3,30
53131,Misal pav,Breakfast,2,90
53131,Masala dosa,Breakfast,2,90
53132,Filter coffee,Chai & coffee,2,40
53132,Sandwich,Snacks,1,70
53133,Masala dosa,Breakfast,1,90
53133,Vada pav,Snacks,2,30
53134,Pesarattu,Breakfast,1,80
53135,Pesarattu,Breakfast,1,80
53135,Poha,Breakfast,2,60
53135,Idli,Breakfast,1,50
53136,Poha,Breakfast,2,60
53136,Sandwich,Snacks,1,70
53136,Masala chai,Chai & coffee,2,30
53137,Masala chai,Chai & coffee,1,30
53137,Upma,Breakfast,2,60
53138,Orange juice,Juice,1,70
53138,Pesarattu,Breakfast,1,80
53139,Sandwich,Snacks,2,70
53140,Masala chai,Chai & coffee,2,30
53141,Upma,Breakfast,1,60
53142,Vada pav,Snacks,1,30
53142,Misal pav,Breakfast,1,90
53143,Idli,Breakfast,1,50
53143,Vada pav,Snacks,1,30
53144,Masala dosa,Breakfast,1,90
53145,Cold coffee,Chai & coffee,1,90
53146,Orange juice,Juice,1,70
53147,Masala dosa,Breakfast,1,90
53148,Masala chai,Chai & coffee,1,30
53149,Sandwich,Snacks,1,70
53149,Cold coffee,Chai & coffee,1,90
53150,Vada pav,Snacks,2,30
53151,Sandwich,Snacks,1,70
53151,Masala dosa,Breakfast,3,90
53152,Cold coffee,Chai & coffee,2,90
53153,Orange juice,Juice,3,70
53154,Cold coffee,Chai & coffee,1,90
53155,Idli,Breakfast,3,50
53156,Filter coffee,Chai & coffee,1,40
53156,Orange juice,Juice,1,70
53156,Misal pav,Breakfast,1,90
53156,Poha,Breakfast,1,60
53157,Vada pav,Snacks,1,30
53157,Poha,Breakfast,1,60
53157,Pesarattu,Breakfast,1,80
53157,Misal pav,Breakfast,1,90
53158,Misal pav,Breakfast,1,90
53158,Poha,Breakfast,1,60
53158,Masala chai,Chai & coffee,2,30
53159,Poha,Breakfast,1,60
53159,Misal pav,Breakfast,1,90
53159,Orange juice,Juice,1,70
53159,Masala dosa,Breakfast,1,90
53159,Cold coffee,Chai & coffee,1,90
53160,Jalebi,Sweets,1,40
53160,Misal pav,Breakfast,1,90
53160,Pesarattu,Breakfast,1,80
53160,Poha,Breakfast,1,60
53160,Cold coffee,Chai & coffee,1,90
53161,Vada pav,Snacks,1,30
53161,Masala dosa,Breakfast,1,90
53161,Misal pav,Breakfast,1,90
53161,Cold coffee,Chai & coffee,1,90
53162,Cold coffee,Chai & coffee,1,90
53162,Orange juice,Juice,2,70
53163,Filter coffee,Chai & coffee,1,40
53163,Orange juice,Juice,2,70
53164,Misal pav,Breakfast,1,90
53164,Masala dosa,Breakfast,1,90
53164,Orange juice,Juice,2,70
53164,Cold coffee,Chai & coffee,2,90
53165,Filter coffee,Chai & coffee,1,40
53165,Masala dosa,Breakfast,1,90
53165,Orange juice,Juice,1,70
53166,Poha,Breakfast,2,60
53166,Masala dosa,Breakfast,2,90
53166,Filter coffee,Chai & coffee,1,40
53167,Masala dosa,Breakfast,1,90
53167,Vada pav,Snacks,2,30
53168,Filter coffee,Chai & coffee,1,40
53168,Misal pav,Breakfast,1,90
53168,Masala dosa,Breakfast,1,90
53168,Orange juice,Juice,2,70
53169,Masala dosa,Breakfast,2,90
53169,Vada pav,Snacks,2,30
53170,Masala chai,Chai & coffee,1,30
53170,Idli,Breakfast,2,50
53171,Upma,Breakfast,1,60
53171,Filter coffee,Chai & coffee,2,40
53171,Masala dosa,Breakfast,2,90
53172,Pesarattu,Breakfast,1,80
53172,Vada pav,Snacks,1,30
53172,Masala dosa,Breakfast,2,90
53172,Misal pav,Breakfast,1,90
53173,Misal pav,Breakfast,2,90
53174,Filter coffee,Chai & coffee,1,40
53175,Poha,Breakfast,2,60
53176,Upma,Breakfast,2,60
53176,Orange juice,Juice,1,70
53177,Pesarattu,Breakfast,2,80
53177,Upma,Breakfast,3,60
53178,Pesarattu,Breakfast,2,80
53179,Pesarattu,Breakfast,1,80
53179,Masala dosa,Breakfast,1,90
53180,Masala chai,Chai & coffee,2,30
53181,Masala chai,Chai & coffee,1,30
53182,Masala chai,Chai & coffee,2,30
53182,Idli,Breakfast,2,50
53183,Masala chai,Chai & coffee,2,30
53184,Masala chai,Chai & coffee,2,30
53185,Cold coffee,Chai & coffee,2,90
53186,Misal pav,Breakfast,2,90
53187,Cold coffee,Chai & coffee,2,90
53188,Cold coffee,Chai & coffee,2,90
53188,Pesarattu,Breakfast,1,80
53189,Misal pav,Breakfast,3,90
53189,Cold coffee,Chai & coffee,1,90
53190,Vada pav,Snacks,1,30
53191,Cold coffee,Chai & coffee,3,90
53192,Pesarattu,Breakfast,3,80
53193,Upma,Breakfast,1,60
53193,Filter coffee,Chai & coffee,3,40
53194,Orange juice,Juice,1,70
53194,Masala dosa,Breakfast,1,90
53194,Poha,Breakfast,2,60
53195,Cold coffee,Chai & coffee,2,90
53196,Orange juice,Juice,1,70
53196,Pesarattu,Breakfast,1,80
53196,Upma,Breakfast,1,60
53196,Misal pav,Breakfast,1,90
53197,Masala chai,Chai & coffee,1,30
53197,Pesarattu,Breakfast,1,80
53197,Masala dosa,Breakfast,1,90
53197,Misal pav,Breakfast,1,90
53197,Poha,Breakfast,1,60
53198,Misal pav,Breakfast,1,90
53198,Masala chai,Chai & coffee,1,30
53198,Poha,Breakfast,1,60
53199,Masala dosa,Breakfast,1,90
53199,Misal pav,Breakfast,1,90
53199,Cold coffee,Chai & coffee,1,90
53199,Upma,Breakfast,1,60
53200,Masala chai,Chai & coffee,1,30
53200,Filter coffee,Chai & coffee,1,40
53201,Sandwich,Snacks,1,70
53201,Misal pav,Breakfast,2,90
53201,Masala dosa,Breakfast,1,90
53202,Misal pav,Breakfast,1,90
53202,Masala chai,Chai & coffee,1,30
53202,Vada pav,Snacks,1,30
53203,Masala dosa,Breakfast,1,90
53203,Cold coffee,Chai & coffee,1,90
53204,Masala dosa,Breakfast,2,90
53204,Filter coffee,Chai & coffee,1,40
53205,Filter coffee,Chai & coffee,1,40
53205,Jalebi,Sweets,1,40
53205,Cold coffee,Chai & coffee,1,90
53206,Pesarattu,Breakfast,2,80
53206,Misal pav,Breakfast,2,90
53206,Idli,Breakfast,3,50
53207,Orange juice,Juice,2,70
53208,Sandwich,Snacks,2,70
53208,Pesarattu,Breakfast,2,80
53209,Orange juice,Juice,1,70
53209,Poha,Breakfast,1,60
53210,Filter coffee,Chai & coffee,1,40
53210,Jalebi,Sweets,2,40
53210,Masala dosa,Breakfast,3,90
53210,Masala chai,Chai & coffee,1,30
53211,Masala dosa,Breakfast,2,90
53211,Sandwich,Snacks,2,70
53212,Pesarattu,Breakfast,1,80
53212,Upma,Breakfast,1,60
53213,Pesarattu,Breakfast,1,80
53213,Vada pav,Snacks,1,30
53214,Sandwich,Snacks,1,70
53214,Cold coffee,Chai & coffee,1,90
53214,Poha,Breakfast,3,60
53215,Pesarattu,Breakfast,2,80
53215,Filter coffee,Chai & coffee,2,40
53216,Cold coffee,Chai & coffee,2,90
53217,Masala chai,Chai & coffee,1,30
53217,Vada pav,Snacks,3,30
53218,Upma,Breakfast,1,60
53219,Sandwich,Snacks,1,70
53219,Pesarattu,Breakfast,1,80
53220,Vada pav,Snacks,2,30
53220,Filter coffee,Chai & coffee,1,40
53221,Misal pav,Breakfast,1,90
53222,Filter coffee,Chai & coffee,2,40
53222,Vada pav,Snacks,1,30
53223,Filter coffee,Chai & coffee,1,40
53224,Idli,Breakfast,1,50
53224,Masala chai,Chai & coffee,1,30
53225,Jalebi,Sweets,1,40
53226,Cold coffee,Chai & coffee,3,90
53226,Sandwich,Snacks,3,70
53227,Jalebi,Sweets,3,40
53228,Cold coffee,Chai & coffee,1,90
53229,Upma,Breakfast,2,60
53230,Misal pav,Breakfast,1,90
53231,Filter coffee,Chai & coffee,2,40
53232,Sandwich,Snacks,3,70
53233,Filter coffee,Chai & coffee,2,40
53234,Misal pav,Breakfast,1,90
53234,Vada pav,Snacks,1,30
53235,Poha,Breakfast,2,60
53235,Vada pav,Snacks,2,30
53236,Cold coffee,Chai & coffee,2,90
53236,Filter coffee,Chai & coffee,1,40
53237,Vada pav,Snacks,2,30
53237,Idli,Breakfast,2,50
53237,Filter coffee,Chai & coffee,1,40
53238,Vada pav,Snacks,2,30
53239,Vada pav,Snacks,2,30
53239,Filter coffee,Chai & coffee,1,40
53239,Cold coffee,Chai & coffee,2,90
53240,Poha,Breakfast,1,60
53240,Misal pav,Breakfast,1,90
53240,Pesarattu,Breakfast,1,80
53241,Filter coffee,Chai & coffee,1,40
53241,Misal pav,Breakfast,1,90
53242,Jalebi,Sweets,1,40
53242,Orange juice,Juice,1,70
53242,Cold coffee,Chai & coffee,1,90
53243,Masala chai,Chai & coffee,1,30
53243,Cold coffee,Chai & coffee,2,90
53243,Misal pav,Breakfast,1,90
53243,Poha,Breakfast,1,60
53244,Idli,Breakfast,1,50
53244,Masala chai,Chai & coffee,1,30
53244,Orange juice,Juice,1,70
53244,Masala dosa,Breakfast,1,90
53245,Poha,Breakfast,1,60
53245,Cold coffee,Chai & coffee,1,90
53246,Orange juice,Juice,1,70
53246,Poha,Breakfast,1,60
53246,Misal pav,Breakfast,1,90
53247,Idli,Breakfast,2,50
53248,Filter coffee,Chai & coffee,1,40
53248,Misal pav,Breakfast,1,90
53249,Masala dosa,Breakfast,2,90
53250,Filter coffee,Chai & coffee,1,40
53251,Masala dosa,Breakfast,1,90
53251,Cold coffee,Chai & coffee,3,90
53251,Misal pav,Breakfast,1,90
53252,Filter coffee,Chai & coffee,2,40
53253,Idli,Breakfast,3,50
53253,Orange juice,Juice,2,70
53254,Cold coffee,Chai & coffee,2,90
53255,Orange juice,Juice,1,70
53256,Pesarattu,Breakfast,1,80
53257,Pesarattu,Breakfast,1,80
53257,Cold coffee,Chai & coffee,1,90
